model,image
4cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_418_ry_0.png
4cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_109_ry_0.png
4cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_1_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_310_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_443_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_354_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_259_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_337_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_469_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_43_ry_0.png
4cnn_ry_31_5_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/carafe/img_311_ry_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
6cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
4cnn_ry_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
4cnn_ry_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
4cnn_ry_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
4cnn_ry_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_98_ry_0.png
4cnn_ry_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
4cnn_tz_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/biscuit_box/img_222_tz_0.png
4cnn_tz_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/biscuit_box/img_442_tz_0.png
4cnn_tz_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/biscuit_box/img_380_tz_0.png
4cnn_tz_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/biscuit_box/img_425_tz_0.png
4cnn_tz_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/biscuit_box/img_46_tz_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_440_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_115_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_88_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_32_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_126_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_491_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_349_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_369_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_482_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_296_ry_0.png
6cnn_ry_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/laptop/img_135_ry_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_224_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_445_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_174_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_161_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_114_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_226_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_389_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_451_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_344_tz_0.png
6cnn_tz_119_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_229_tz_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_483_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_203_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_231_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_91_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_347_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_63_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_308_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_28_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_457_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_326_ry_0.png
4cnn_ry_7_1_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/beer_bottle/img_175_ry_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_32_tz_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_6_tz_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_5_tz_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_471_tz_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_133_tz_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_211_tz_0.png
4cnn_tz_3_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_158_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
4cnn_tz_36_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_417_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_354_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_172_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_382_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_114_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_186_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_341_ry_0.png
4cnn_ry_79_13_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/orange/img_28_ry_0.png
6cnn_tz_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_32_tz_0.png
6cnn_tz_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_5_tz_0.png
6cnn_tz_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_471_tz_0.png
6cnn_tz_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_133_tz_0.png
6cnn_tz_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_211_tz_0.png
6cnn_tz_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/apple/img_158_tz_0.png
4cnn_tz_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_375_tz_0.png
4cnn_tz_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_85_tz_0.png
4cnn_tz_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_263_tz_0.png
4cnn_tz_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_442_tz_0.png
4cnn_tz_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_38_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
6cnn_tz_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
4cnn_ry_56_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_189_ry_0.png
4cnn_ry_56_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_266_ry_0.png
4cnn_ry_56_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_213_ry_0.png
4cnn_ry_56_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_458_ry_0.png
4cnn_ry_56_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_28_ry_0.png
4cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_258_ry_0.png
4cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_417_ry_0.png
4cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_51_ry_0.png
4cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_305_ry_0.png
4cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_254_ry_0.png
4cnn_ry_52_8_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/honey_jar/img_494_ry_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_375_tz_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_179_tz_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_85_tz_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_263_tz_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_442_tz_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_384_tz_0.png
6cnn_tz_57_9_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/jam_jar/img_38_tz_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_27_ry_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_192_ry_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_124_ry_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_213_ry_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_112_ry_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_66_ry_0.png
6cnn_ry_0_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_1_ry_0.png
4cnn_ry_58_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_189_ry_0.png
4cnn_ry_58_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_266_ry_0.png
4cnn_ry_58_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_213_ry_0.png
4cnn_ry_58_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_458_ry_0.png
4cnn_ry_58_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_28_ry_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_208_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_96_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_205_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_453_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_465_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_194_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_412_tz_0.png
4cnn_tz_70_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_314_tz_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_408_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_84_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_263_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_389_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_232_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_448_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_492_ry_0.png
6cnn_ry_93_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_435_ry_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_174_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_161_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_114_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_226_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_318_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_389_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_451_tz_0.png
4cnn_tz_117_19_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/wine_glass/img_344_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_107_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_421_tz_0.png
6cnn_tz_40_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_394_tz_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_483_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_60_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_49_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_35_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_241_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_298_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_79_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_176_ry_0.png
6cnn_ry_12_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_122_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_483_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_60_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_49_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_35_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_241_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_298_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_79_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_176_ry_0.png
6cnn_ry_15_2_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/biscuit_box/img_122_ry_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_208_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_265_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_96_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_205_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_211_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_453_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_465_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_194_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_412_tz_0.png
6cnn_tz_68_11_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/monitor/img_314_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_418_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_410_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_135_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_346_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_362_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_476_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_212_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_267_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_458_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_421_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_154_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_311_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_334_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_431_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_105_tz_0.png
6cnn_tz_113_18_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/water_bottle/img_42_tz_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_410_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_209_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_378_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_368_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_375_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_361_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_301_ry_0.png
6cnn_ry_23_3_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/book/img_127_ry_0.png
4cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_19_tz_0.png
4cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_455_tz_0.png
4cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_392_tz_0.png
4cnn_tz_64_10_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/laptop/img_492_tz_0.png
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_313_tz_0.png
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_219_tz_0.png
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_310_tz_0.png
4cnn_tz_38_6_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/cereal_box/img_232_tz_0.png
